Mesocosm,Dosing,Biocide,Temperature,Treatment,Organism
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_cochlearis
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Keratella_cochlearis
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Naupli
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Pre,Urban & Rural,4,4UR,Keratella_quadrata
F2,Post,Urban & Rural,4,4UR,Naupli
F2,Post,Urban & Rural,4,4UR,Ostracods
F2,Post,Urban & Rural,4,4UR,Ostracods
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Copepods
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Copepods
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Copepods
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Copepods
F2,Legacy,Urban & Rural,4,4UR,Copepods
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Copepods
F2,Legacy,Urban & Rural,4,4UR,Copepods
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Copepods
F2,Legacy,Urban & Rural,4,4UR,Copepods
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Copepods
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Copepods
F2,Legacy,Urban & Rural,4,4UR,Copepods
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Copepods
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Ostracods
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Ostracods
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Keratella_cochlearis
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
F2,Legacy,Urban & Rural,4,4UR,Naupli
