Mesocosm,Season,Year,Treatment,Organism
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Ostracods
C11,Spring,2019,7,Ostracods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Ostracods
C11,Spring,2019,7,Ostracods
C11,Spring,2019,7,Ostracods
C11,Spring,2019,7,Ostracods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Ostracods
C11,Spring,2019,7,Ostracods
C11,Spring,2019,7,Ostracods
C11,Spring,2019,7,Ostracods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Ostracods
C11,Spring,2019,7,Ostracods
C11,Spring,2019,7,Ostracods
C11,Spring,2019,7,Ostracods
C11,Spring,2019,7,Ostracods
C11,Spring,2019,7,Ostracods
C11,Spring,2019,7,Ostracods
C11,Spring,2019,7,Ostracods
C11,Spring,2019,7,Ostracods
C11,Spring,2019,7,Ostracods
C11,Spring,2019,7,Keratella_quadrata
C11,Spring,2019,7,Keratella_quadrata
C11,Spring,2019,7,Keratella_quadrata
C11,Spring,2019,7,Keratella_quadrata
C11,Spring,2019,7,Keratella_quadrata
C11,Spring,2019,7,Keratella_quadrata
C11,Spring,2019,7,Keratella_quadrata
C11,Spring,2019,7,Keratella_quadrata
C11,Spring,2019,7,Keratella_quadrata
C11,Spring,2019,7,Keratella_quadrata
C11,Spring,2019,7,Keratella_quadrata
C11,Spring,2019,7,Keratella_quadrata
C11,Spring,2019,7,Keratella_quadrata
C11,Spring,2019,7,Keratella_quadrata
C11,Spring,2019,7,Keratella_quadrata
C11,Spring,2019,7,Keratella_quadrata
C11,Spring,2019,7,Keratella_quadrata
C11,Spring,2019,7,Keratella_quadrata
C11,Spring,2019,7,Keratella_quadrata
C11,Spring,2019,7,Keratella_quadrata
C11,Spring,2019,7,Keratella_quadrata
C11,Spring,2019,7,Keratella_quadrata
C11,Spring,2019,7,Keratella_quadrata
C11,Spring,2019,7,Keratella_quadrata
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Keratella_quadrata
C11,Spring,2019,7,Keratella_quadrata
C11,Spring,2019,7,Keratella_quadrata
C11,Spring,2019,7,Keratella_quadrata
C11,Spring,2019,7,Keratella_quadrata
C11,Spring,2019,7,Keratella_quadrata
C11,Spring,2019,7,Keratella_quadrata
C11,Spring,2019,7,Keratella_quadrata
C11,Spring,2019,7,Keratella_quadrata
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Keratella_quadrata
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Spring,2019,7,Copepods
C11,Autumn,2019,7,Copepods
C11,Autumn,2019,7,Copepods
C11,Autumn,2019,7,Copepods
C11,Autumn,2019,7,Copepods
C11,Autumn,2019,7,Copepods
C11,Autumn,2019,7,Copepods
C11,Autumn,2019,7,Copepods
C11,Autumn,2019,7,Copepods
C11,Autumn,2019,7,Copepods
C11,Autumn,2019,7,Copepods
C11,Autumn,2019,7,Copepods
C11,Autumn,2019,7,Copepods
C11,Autumn,2019,7,Copepods
C11,Autumn,2019,7,Copepods
C11,Autumn,2019,7,Copepods
C11,Autumn,2019,7,Ostracods
C11,Autumn,2019,7,Ostracods
C11,Autumn,2019,7,Copepods
C11,Autumn,2019,7,Copepods
C11,Autumn,2019,7,Copepods
C11,Autumn,2019,7,Copepods
C11,Autumn,2019,7,Copepods
C11,Autumn,2019,7,Copepods
C11,Autumn,2019,7,Copepods
C11,Autumn,2019,7,Copepods
C11,Autumn,2019,7,Copepods
C11,Autumn,2019,7,Copepods
C11,Autumn,2019,7,Copepods
C11,Autumn,2019,7,Copepods
C11,Autumn,2019,7,Copepods
C11,Autumn,2019,7,Copepods
C11,Autumn,2019,7,Copepods
C11,Autumn,2019,7,Copepods
C11,Autumn,2019,7,Copepods
C11,Autumn,2019,7,Copepods
C11,Autumn,2019,7,Copepods
C11,Autumn,2019,7,Copepods
C11,Autumn,2019,7,Copepods
C11,Autumn,2019,7,Copepods
C11,Autumn,2019,7,Copepods
C11,Autumn,2019,7,Copepods
C11,Autumn,2019,7,Copepods
C11,Autumn,2019,7,Copepods
C11,Autumn,2019,7,Copepods
C11,Autumn,2019,7,Copepods
C11,Autumn,2019,7,Copepods
C3,Spring,2025,4,Lepadella
C3,Spring,2025,4,Keratella_quadrata
C3,Spring,2025,4,Asplanchna
C3,Spring,2025,4,Keratella_quadrata
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Copepods
C3,Spring,2025,4,Lepadella
C3,Spring,2025,4,Copepods
C3,Spring,2025,4,Lepadella
C3,Spring,2025,4,Lepadella
C3,Spring,2025,4,Copepods
C3,Spring,2025,4,Copepods
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Copepods
C3,Spring,2025,4,Lepadella
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Copepods
C3,Spring,2025,4,Copepods
C3,Spring,2025,4,Copepods
C3,Spring,2025,4,Keratella_quadrata
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Asplanchna
C3,Spring,2025,4,Asplanchna
C3,Spring,2025,4,Keratella_quadrata
C3,Spring,2025,4,Asplanchna
C3,Spring,2025,4,Asplanchna
C3,Spring,2025,4,Asplanchna
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Asplanchna
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Asplanchna
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Asplanchna
C3,Spring,2025,4,Asplanchna
C3,Spring,2025,4,Asplanchna
C3,Spring,2025,4,Cloeon
C3,Spring,2025,4,Cloeon
C3,Spring,2025,4,Asplanchna
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Cloeon
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Notholca
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Asplanchna
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Cloeon
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Asplanchna
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Cloeon
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Asplanchna
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Cloeon
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Asplanchna
C3,Spring,2025,4,Notholca
C3,Spring,2025,4,Asplanchna
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Cloeon
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Asplanchna
C3,Spring,2025,4,Asplanchna
C3,Spring,2025,4,Asplanchna
C3,Spring,2025,4,Cloeon
C3,Spring,2025,4,Naupli
C3,Spring,2025,4,Asplanchna
C3,Spring,2025,4,Cloeon
D12,Spring,2019,4,Ostracods
D12,Spring,2019,4,Copepods
D12,Spring,2019,4,Copepods
D12,Spring,2019,4,Copepods
D12,Spring,2019,4,Ostracods
D12,Spring,2019,4,Ostracods
D12,Spring,2019,4,Ostracods
D12,Spring,2019,4,Copepods
D12,Spring,2019,4,Ostracods
D12,Spring,2019,4,Ostracods
D12,Spring,2019,4,Ostracods
D12,Spring,2019,4,Ostracods
D12,Spring,2019,4,Copepods
D12,Spring,2019,4,Copepods
D12,Spring,2019,4,Copepods
D12,Spring,2019,4,Ostracods
D12,Spring,2019,4,Ostracods
D12,Spring,2019,4,Copepods
D12,Spring,2019,4,Ostracods
D12,Spring,2019,4,Ostracods
D12,Spring,2019,4,Copepods
D12,Spring,2019,4,Ostracods
D12,Spring,2019,4,Ostracods
D12,Spring,2019,4,Ostracods
D12,Spring,2019,4,Ostracods
D12,Spring,2019,4,Copepods
D12,Spring,2019,4,Copepods
D12,Spring,2019,4,Ostracods
D12,Spring,2019,4,Ostracods
D12,Spring,2019,4,Ostracods
D12,Spring,2019,4,Ostracods
D12,Spring,2019,4,Ostracods
D12,Spring,2019,4,Ostracods
D12,Spring,2019,4,Copepods
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Keratella_quadrata
D12,Spring,2019,4,Ostracods
D12,Spring,2019,4,Ostracods
D12,Spring,2019,4,Copepods
D12,Spring,2019,4,Copepods
D12,Spring,2019,4,Copepods
D12,Spring,2019,4,Copepods
D12,Spring,2019,4,Copepods
D12,Spring,2019,4,Copepods
D12,Spring,2019,4,Copepods
D12,Spring,2019,4,Copepods
D12,Spring,2019,4,Copepods
D12,Spring,2019,4,Copepods
D12,Spring,2019,4,Copepods
D12,Spring,2019,4,Copepods
D12,Spring,2019,4,Copepods
D12,Spring,2019,4,Copepods
D12,Spring,2019,4,Copepods
D12,Spring,2019,4,Copepods
D12,Spring,2019,4,Copepods
D12,Spring,2019,4,Copepods
D12,Spring,2019,4,Copepods
D12,Spring,2019,4,Copepods
D12,Spring,2019,4,Copepods
D12,Spring,2019,4,Copepods
D12,Spring,2019,4,Copepods
D12,Spring,2019,4,Copepods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Copepods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Copepods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Ostracods
D12,Autumn,2019,4,Copepods
D12,Autumn,2019,4,Copepods
D12,Autumn,2019,4,Copepods
D12,Autumn,2019,4,Copepods
D12,Autumn,2019,4,Copepods
D12,Autumn,2019,4,Copepods
D12,Autumn,2019,4,Copepods
D12,Spring,2025,4,Naupli
D12,Spring,2025,4,Copepods
D12,Spring,2025,4,Copepods
D12,Spring,2025,4,Copepods
D12,Spring,2025,4,Copepods
D12,Spring,2025,4,Copepods
D12,Spring,2025,4,Copepods
D12,Spring,2025,4,Keratella_cochlearis
D12,Spring,2025,4,Naupli
D12,Spring,2025,4,Copepods
D12,Spring,2025,4,Copepods
D12,Spring,2025,4,Copepods
D12,Spring,2025,4,Keratella_cochlearis
D12,Spring,2025,4,Keratella_cochlearis
D12,Spring,2025,4,Keratella_cochlearis
D12,Spring,2025,4,Keratella_cochlearis
D12,Spring,2025,4,Naupli
